element_type,osmid,amenity,check_date,created_by,name,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,fax,isced:level,old_name,phone,ref:educamadrid,short_name,operator:type,email,website,opening_hours,wheelchair,operator,language:de,contact:facebook,mobile,office,alt_name,description,source,source:date,addr:country,barrier,level,contact:phone,contact:website,nursery,wheelchair:description:es,language:en,wikidata,wikipedia,after_school,fee,preschool,max_age,min_age,building:use,nodes,building,fence_type,denomination,religion,school:language,name:etymology:wikidata,fence,height,language:fr,building:material,roof:height,roof:shape,building:levels,ways,type
way,443012573,kindergarten,,,La Casa de la Torre,"POLYGON ((-3.6719036 40.4079146, -3.6719966 40.4078042, -3.6718563 40.4077353, -3.6718094 40.40779, -3.6717638 40.4078462, -3.6719036 40.4079146))",,2,28007,Calle de Homero,+34915513632,0,,+34915513632,28068475,,private,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[4406622701, 4406622698, 4406622696, 2524811530, 2524811536, 4406622701]",,,,,,,,,,,,,,,
way,460574325,kindergarten,,,Escuela Infantil Privada Kinderin,"POLYGON ((-3.7586286 40.3731518, -3.7585629 40.3733893, -3.7584281 40.3733689, -3.7584885 40.3731324, -3.7586286 40.3731518))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4562056601, 4562056602, 4562056603, 4562056604, 4562056601]",,,,,,,,,,,,,,,
way,484442740,kindergarten,,,Nuestra Señora del Buen Consejo,"POLYGON ((-3.7674585 40.4584947, -3.767335 40.4579075, -3.7669976 40.457945, -3.7669799 40.4578917, -3.7666449 40.4579274, -3.7667567 40.4585273, -3.7674585 40.4584947))",,10,28023,Calle de Hiendelaencina,,0,,+34913070053,28032079,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3380592154, 4771953680, 4771953681, 4771953688, 4771953683, 3380592155, 3380592154]",,,,,,,,,,,,,,,
way,551066398,kindergarten,,,Centro Privado de Educación Infantil El Príncipe,"POLYGON ((-3.7923287 40.3814134, -3.7920116 40.3811873, -3.7914668 40.3815961, -3.7916253 40.38172, -3.7916701 40.3816952, -3.7917554 40.3817695, -3.7918083 40.3817324, -3.7918611 40.3817695, -3.7923287 40.3814134))",Madrid,1,28024,Avenida de los Arqueros,+34915090786,0,,+34915090786;+34620718887;+34682791004;+34915090786,28041251,CPEI El Príncipe,private,direccion@escuelainfantilelprincipe.com,https://escuelainfantilelprincipe.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266169061, 5322057601, 5322057602, 5322057603, 5322057604, 5322057605, 5322057606, 5322057607, 266169061]",yes,,,,,,,,,,,,,,
way,555814484,kindergarten,,,Escuela infantil municipal El Fresno,"POLYGON ((-3.7257484 40.4937648, -3.7253097 40.4934932, -3.7245739 40.4941579, -3.7250167 40.4944387, -3.7257484 40.4937648))",Madrid,15,28049,Calle María Casares,,,,+34 918 441 977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"[3966710282, 5362067188, 5362067189, 3966710281, 3966710282]",,,,,,,,,,,,,,,
way,585220745,kindergarten,,,Escuela Infantil Privada Andal,"POLYGON ((-3.6728998 40.408479, -3.6727399 40.4084075, -3.6726163 40.408554, -3.6726162 40.4085581, -3.6728329 40.4086187, -3.6728998 40.408479))",,18,28007,Calle de Antonio Díaz-Cañabate,,0,,+34915514858,28028994,EIPR Andal,private,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[5593048843, 5593048845, 5593048850, 5593048849, 5593048840, 5593048843]",,,,,,,,,,,,,,,
way,585220747,kindergarten,,,Centro Privado de Educación Infantil Afuera III B,"POLYGON ((-3.6730654 40.4085103, -3.6730303 40.4084969, -3.6729854 40.4084797, -3.6729568 40.4084687, -3.6729474 40.4084882, -3.6728998 40.408479, -3.6728329 40.4086187, -3.6729847 40.4086611, -3.6730654 40.4085103))",,12,28007,Calle de Ángel Ganivet,+34915524432,0,,+34915516439,28036735,CPEI Afuera III B,private,colegio@afuera.com,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[5593048839, 2524811633, 2524811628, 5593048842, 5593048841, 5593048843, 5593048840, 5593048838, 5593048839]",,,,,,,,,,,,,,,
way,585243914,kindergarten,,,Mayer,"POLYGON ((-3.6734451 40.409035, -3.6736139 40.4091023, -3.6736958 40.4089886, -3.6735153 40.4089177, -3.6734451 40.409035))",,68,28007,Calle de Juan de Urbieta,,0,,+34914331803,28047344,,private,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[5593269700, 5593269702, 5593274324, 5593269718, 5593269700]",,,,,,,,,,,,,,,
way,588473876,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6607006 40.4792454, -3.6605978 40.4792253, -3.6606103 40.4791883, -3.6607131 40.4792084, -3.6607006 40.4792454))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620446559, 5620446564, 5620446565, 5620446558, 5620446559]",yes,,,,,,,,,,,,,,
way,588474647,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6607677 40.4792592, -3.6608145 40.479269, -3.6608409 40.4791777, -3.6607972 40.4791693, -3.6607677 40.4792592))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474390, 5620474386, 5620474388, 5620474384, 5620474390]",yes,,,,,,,,,,,,,,
way,588474651,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6610566 40.4793207, -3.6610079 40.4793105, -3.6610389 40.4792147, -3.6610885 40.479224, -3.6610566 40.4793207))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474389, 5620474380, 5620474379, 5620474385, 5620474389]",yes,,,,,,,,,,,,,,
way,588474654,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6608145 40.479269, -3.6608616 40.4792783, -3.6608929 40.4791872, -3.6608409 40.4791777, -3.6608145 40.479269))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474386, 5620474391, 5620474381, 5620474388, 5620474386]",yes,,,,,,,,,,,,,,
way,588474660,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6608616 40.4792783, -3.6609098 40.4792887, -3.6609417 40.4791971, -3.6608929 40.4791872, -3.6608616 40.4792783))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474391, 5620474383, 5620474382, 5620474381, 5620474391]",yes,,,,,,,,,,,,,,
way,588474663,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6609098 40.4792887, -3.6609592 40.4793001, -3.66099 40.4792052, -3.6609417 40.4791971, -3.6609098 40.4792887))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474383, 5620474378, 5620474387, 5620474382, 5620474383]",yes,,,,,,,,,,,,,,
way,588474664,kindergarten,,,Escuela Infantil El Carmen,"POLYGON ((-3.6609592 40.4793001, -3.6610079 40.4793105, -3.6610389 40.4792147, -3.66099 40.4792052, -3.6609592 40.4793001))",,181,28033,Calle de Vélez Rubio,+34913029923,0,,+34913029923,28043481,EEI El Carmen,public,eei.elcarmen.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elcarmen.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5620474378, 5620474380, 5620474379, 5620474387, 5620474378]",yes,,,,,,,,,,,,,,
way,767332767,kindergarten,,,Escuela Infantil Privada Hola Caracola,"POLYGON ((-3.774322 40.3975707, -3.7744511 40.3975127, -3.7744833 40.3974984, -3.7745859 40.3976302, -3.7744345 40.3976949, -3.7743702 40.3977232, -3.7743519 40.3977006, -3.7743596 40.3976523, -3.7742379 40.3977013, -3.7741873 40.3976233, -3.7742175 40.39761, -3.774322 40.3975707))",,56,28024,Carretera de Carabanchel a Aravaca,+34-,0,,+34915184207;+34637175514;+34-;+34-,28069613,EIPR Hola Caracola,private,escuelainfantilholacaracola@gmail.com,https://www.escuelainfantilholacaracola.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5936597521, 7164515646, 7164515650, 7164515649, 7164515645, 7164515648, 7164515642, 7164515647, 5936597535, 7164515644, 5936597522, 5936597521]",,,,,,,,,,,,,,,
way,773857177,kindergarten,,,Escuela Infantil Conde de Elda,"POLYGON ((-3.7127821 40.4746215, -3.7127128 40.4744135, -3.7125992 40.4741043, -3.7122553 40.4741702, -3.7122653 40.4742465, -3.712291 40.4743156, -3.7120612 40.4744958, -3.7119822 40.474517, -3.7120799 40.4748072, -3.712731 40.4746676, -3.712725 40.4746363, -3.7127821 40.4746215))",Madrid,16,,Calle de Ponferrada,,,,,,,,,,,,Asociación para la Gestión de Centros Infantiles (AGCI),,,,,,,,,,,,,,,,,,,,,yes,,,,"[3536717827, 3536717815, 7223347455, 418329714, 3536717800, 7255825115, 3536717825, 3536717826, 3536717830, 3536717829, 3536717828, 3536717827]",,,,,,,,,,,,,,,
way,923493307,kindergarten,,,Escuela Infantil Campanilla,"POLYGON ((-3.7019537 40.4527178, -3.7019138 40.4527147, -3.7016602 40.4526948, -3.7016736 40.4525857, -3.7018017 40.4525949, -3.7018056 40.4525632, -3.701849 40.4522083, -3.7019688 40.4522169, -3.7019322 40.4525163, -3.7019782 40.4525196, -3.7019537 40.4527178))",,4,28020,Calle de Ávila,+34915707576,0,,+34915707576,28068301,EEI Campanilla,public,eei.campanilla.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.campanilla.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8572556431, 8572556498, 3326469545, 8572556433, 8572556434, 8572556435, 8572556436, 8572556437, 8572556438, 8572556439, 8572556431]",school,,,,,,,,,,,,4,,
way,937316187,kindergarten,,,El Osito,"POLYGON ((-3.6657424 40.4496403, -3.6656013 40.4496162, -3.665633 40.4497337, -3.6656173 40.4497212, -3.6655529 40.4496687, -3.6655 40.4496265, -3.6654686 40.4496021, -3.6653951 40.4495448, -3.6653976 40.449543, -3.6654548 40.449501, -3.6654571 40.4494994, -3.6655153 40.4494591, -3.6655542 40.44949, -3.6655965 40.4495237, -3.6657424 40.4496403))",Madrid,212,28002,Calle de López de Hoyos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8684814939, 8684814924, 8684814940, 8684814921, 8684814922, 8684814928, 8684814970, 8684814929, 6419251539, 8684814930, 8684814935, 8684814936, 8684814937, 8684814968, 8684814939]",,,,,,,,,,,,,,,
way,959736603,kindergarten,,,Alaria,"POLYGON ((-3.7836431 40.4607838, -3.7835078 40.460743, -3.7833917 40.4607197, -3.7832884 40.4606964, -3.7832941 40.4606478, -3.7832944 40.4606138, -3.7832993 40.4605866, -3.7833139 40.4603984, -3.7834649 40.4604005, -3.7835371 40.460401, -3.7835849 40.4604011, -3.7836347 40.4604015, -3.7836431 40.4607838))",,21,28023,Calle de Ana Teresa,,0,,,28069108,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266172180, 8879836195, 8879836196, 8879836197, 6462887427, 6462887451, 6462887426, 8879836198, 6462888846, 6462888847, 6462888852, 6462888853, 266172180]",,,,,,,,,,,,,,,
way,959736604,kindergarten,,,El Osito de Papel,"POLYGON ((-3.7836347 40.4604015, -3.7835849 40.4604011, -3.7835371 40.460401, -3.7834649 40.4604005, -3.7833139 40.4603984, -3.7833217 40.4602976, -3.7833293 40.4602179, -3.7833522 40.4599994, -3.7833869 40.4599988, -3.7835282 40.4600067, -3.7835794 40.4600097, -3.7836424 40.4600132, -3.7836385 40.46012, -3.7836347 40.4604015))",,7,28023,Calle de Ardales,,0,Las Lomas de Aravaca,+34913572319,28068189,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6462888853, 6462888852, 6462888847, 6462888846, 8879836198, 6462887411, 6462887410, 266172231, 6462887388, 6462887389, 6462887392, 6462887393, 6462888840, 6462888853]",,,,,,,,,,,,,,,
way,959736606,kindergarten,,,Centro Privado de Educación Infantil Todo Niños Nursery,"POLYGON ((-3.7820603 40.4603158, -3.7819545 40.4603306, -3.7818478 40.4603409, -3.7818047 40.4603481, -3.7817012 40.4603581, -3.78154 40.4603799, -3.7815306 40.4603177, -3.7814885 40.4601395, -3.7816005 40.460116, -3.7818363 40.4600738, -3.7819337 40.4600603, -3.7820603 40.4603158))",,4,28023,Calle de Arjona,,0,,+34913070588,28064937,CPEI Todo Niños Nursery,private,agatacareaga@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171281, 4880674397, 4880674398, 4880674401, 4880674402, 4880674409, 4880674408, 8879836205, 4880674390, 4880674391, 8879836206, 266171281]",,,,,,,,,,,,,,,
way,959736607,kindergarten,,,Peluches,"POLYGON ((-3.7810096 40.4599131, -3.7810565 40.4601554, -3.7808292 40.4601821, -3.7808246 40.4601918, -3.7806548 40.4601164, -3.7805543 40.4600777, -3.7805098 40.4600517, -3.7806262 40.4598781, -3.7806586 40.4598588, -3.7807019 40.4598506, -3.7807696 40.4598691, -3.7808373 40.4598918, -3.7810096 40.4599131))",,7,28023,Paseo de la Ermita,,0,,+34913070610,28062837,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171353, 8879836207, 8879836208, 8879836209, 4880738452, 4880738451, 8879836210, 8879836211, 8879836212, 8879836213, 8879836214, 8879836215, 266171353]",,,,,,,,,,,,,,,
way,959736608,kindergarten,,,Mini Cole,"POLYGON ((-3.7823357 40.460035, -3.7820379 40.4600707, -3.7819225 40.4598284, -3.7819342 40.4597982, -3.7819486 40.4597783, -3.7819784 40.4597687, -3.782268 40.4597233, -3.7823067 40.4599372, -3.7823158 40.4599871, -3.7823357 40.460035))",,1,28023,Calle de Arjona,,0,,+34913070406,28063325,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171594, 8879836216, 8879839817, 8879839818, 8879839819, 8879839820, 8879839821, 4793516220, 4793518221, 266171594]",,,,,,,,,,,,,,,
way,959736609,kindergarten,,,Fresas,"POLYGON ((-3.7801431 40.4600298, -3.7801716 40.4601858, -3.7797888 40.460244, -3.7797614 40.4600965, -3.7800046 40.4600496, -3.7801431 40.4600298))",,8,28023,Calle de García de la Parra,,0,,+34913079330,28060191,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4911687626, 266170982, 8879839822, 8879839823, 4911687627, 4911687626]",,,,,,,,,,,,,,,
way,1001834090,kindergarten,,,Escuela Infantil Privada Las Acacias,"POLYGON ((-3.7157671 40.4566529, -3.7157946 40.4566902, -3.7158481 40.4567639, -3.7159258 40.4568708, -3.7158731 40.4568912, -3.715759 40.456936, -3.7156099 40.4569943, -3.7155922 40.4570012, -3.7154783 40.4567659, -3.7155132 40.4567531, -3.7156848 40.4566854, -3.7157671 40.4566529))",,44,28040,Calle Francisco de Diego,,0,,+34914502278;+34607567252,28059152,EIPR Las Acacias,private,proacacias@hotmail.com,https://www.escuelainfantilacacias.es/,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,"[7393556055, 7393556066, 9281257902, 9246747109, 6090323215, 6090323216, 6090323223, 9246747107, 3380592108, 7393556056, 9281257904, 7393556055]",,,,,,,,,,,,,,,
way,1005840190,kindergarten,,,Pentapolín,"POLYGON ((-3.7877102 40.461205, -3.7877495 40.4613181, -3.7872265 40.4614341, -3.7872103 40.4613093, -3.7874272 40.461265, -3.787572 40.4612344, -3.7877102 40.461205))",,24,28023,Calle de Antonio Sanfiz,,0,,+34913570686,28066946,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171776, 9280364101, 9280364102, 9280364103, 6484355656, 6484355657, 266171776]",,,,,,,,,,,,,,,
way,1006127974,kindergarten,,,Escuela Infantil Privada Santa Catalina,"POLYGON ((-3.7769211 40.4582674, -3.7762988 40.4586807, -3.7760998 40.4583867, -3.7760494 40.4583123, -3.7766542 40.4579123, -3.7769211 40.4582674))",,44,28023,Calle Fuente del Rey,,0,,+34913070598;+34692550599,28048348,EIPR Santa Catalina,private,ei_santacatalina@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266169670, 9282876018, 9282876029, 9282876019, 9282876020, 266169670]",,,,,,,,,,,,,,,
way,1006216859,kindergarten,,,Virgen de la Paz,"POLYGON ((-3.7752059 40.4655816, -3.7744027 40.4659777, -3.7742299 40.4657326, -3.7741061 40.4657201, -3.7737325 40.46588, -3.77338 40.4654146, -3.77338 40.465379, -3.773408 40.4653275, -3.773966 40.4649882, -3.7740011 40.4649953, -3.7740431 40.4649651, -3.7740384 40.4649474, -3.7742579 40.4648141, -3.7742906 40.4648123, -3.7743326 40.4648248, -3.7752059 40.4655816))",,13,28023,Calle Tapia de Casariego,,0,,+34913070107,28030769,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266168448, 9283660038, 9283660039, 9283660040, 9283660041, 9283660042, 9283660043, 9283660044, 9283660045, 9283660046, 9283660047, 9283660048, 9283660049, 9283660050, 9283660051, 266168448]",,,,,,,,,,,,,,,
way,1036374832,kindergarten,,,Escuela Infantil El Alba,"POLYGON ((-3.7135893 40.4018396, -3.7135448 40.4018229, -3.7133551 40.4017514, -3.7134671 40.4015173, -3.7133475 40.4014714, -3.7134199 40.40136, -3.713541 40.4013942, -3.7136416 40.4012544, -3.7138394 40.4013067, -3.7138304 40.4013259, -3.7135893 40.4018396))",Madrid,181,28005,Calle de Toledo,+34915173351,0,,+34915173351,28047472,EEI El Alba,public,eei.elalba.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elalba.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[946114006, 946113399, 9548173548, 9548173547, 9548173546, 9548173545, 9548173544, 9548173543, 9548173542, 946113973, 946114006]",,,,,,,,,,,,,,,
way,1037829921,kindergarten,,,Escuela Infantil Centro de Educación Infantil del Ministerio de Fomento,"POLYGON ((-3.6938077 40.4461568, -3.6938084 40.4461468, -3.6938128 40.4460934, -3.6938275 40.4459313, -3.6932736 40.4459022, -3.6928354 40.4458791, -3.6920063 40.4458356, -3.6920183 40.4457032, -3.6920258 40.4456216, -3.6919901 40.445619, -3.6918871 40.4456136, -3.6918502 40.4456116, -3.6918479 40.4456361, -3.6918101 40.4460529, -3.6938077 40.4461568))",,67,28046,Paseo de la Castellana,,0,,+34915977097;+34915977098,28068177,EEI Centro de Educación Infantil del Ministerio de Fomento,private,secretaria.cei@mitma.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1754817208, 9559179737, 1754817207, 9559214855, 9559214851, 9559214850, 9559214854, 9559214849, 9559214848, 1754817176, 3451180129, 9559214852, 1754817179, 1754817206, 1754817208]",,,,,,,,,,,,,,,
way,1066099163,kindergarten,,,Colegio Santa María de los Pinos,"POLYGON ((-3.6466324 40.3819389, -3.6465332 40.3817162, -3.64709 40.3815742, -3.647185 40.3817959, -3.6466324 40.3819389))",,14,,Calle de Santa Cruz de Retamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"[9790148536, 9790148537, 9790148538, 9790148539, 9790148536]",,,,,,,,,,,,,,,
way,1090983902,kindergarten,,,Escuela de Educación Infantil Jesús Divino Obrero,"POLYGON ((-3.7737993 40.3815286, -3.7739848 40.3809372, -3.7733801 40.3808079, -3.7731748 40.3813878, -3.7732256 40.3815938, -3.7737993 40.3815286))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9992702224, 9992702225, 9992702226, 9992702227, 9992702228, 9992702224]",,,,,,,,,,,,,,,
way,1093327671,kindergarten,,,Colegio de Educación Infantil y Primaria Manuel Bartolomé Cossío,"POLYGON ((-3.7717901 40.3785972, -3.7721448 40.3787896, -3.7718306 40.3791257, -3.7716977 40.3792679, -3.7715201 40.3794579, -3.7715044 40.3794747, -3.7711496 40.3792822, -3.7717901 40.3785972))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10012996325, 10012996326, 4639778042, 4639778041, 5650211573, 10012996327, 10012996328, 10012996325]",,,,,,,,,,,,,,,
way,1160567843,kindergarten,,,,"POLYGON ((-3.5604735 40.3994148, -3.5605908 40.3992837, -3.5597456 40.3988455, -3.5598079 40.3987758, -3.5596123 40.3986744, -3.5594328 40.3988752, -3.5604735 40.3994148))",Madrid,56,28052,Calle de Enrique Urquijo,,0,,+34 645 05 35 37,,,,eicanaveral@madrid.es,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"[10793956020, 10793956019, 10793956018, 10793956017, 10793956016, 10793956015, 10793956020]",yes,,,,,,,,,,,,1,,
way,1188919683,kindergarten,,,Escuela Infantil Privada Nuestra Señora del Camino,"POLYGON ((-3.6637503 40.386231, -3.6637092 40.3862369, -3.6636765 40.3862428, -3.6636669 40.3862045, -3.6636415 40.3860976, -3.663717 40.3860878, -3.6637226 40.3861139, -3.6637264 40.3861316, -3.6637326 40.3861603, -3.6637411 40.3861959, -3.6637503 40.386231))",,127,28018,Calle de Martínez de la Riva,,0,,+34917862331;+34608704981,28058081,EIPR Nuestra Señora del Camino,private,cc.nscamino.madrid@educa.madrid.org,https://caminoinfantil.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11039715711, 11039706004, 4245079518, 11039715725, 11039715713, 11039715712, 11039715737, 11039715729, 11039715717, 11039715728, 11039715711]",school,,,,,,,,,,,,,,
way,1191588293,kindergarten,,,Escuela Infantil municipal Elena Fortún,"POLYGON ((-3.6971529 40.5042888, -3.6971102 40.5043132, -3.6970937 40.5043227, -3.6970063 40.5043789, -3.6968565 40.504484, -3.6968011 40.5045197, -3.6966806 40.504599, -3.6965714 40.5046692, -3.6967923 40.5048678, -3.6968916 40.5049525, -3.6974243 40.5045917, -3.6972377 40.5043835, -3.6971529 40.5042888))",Madrid,57,28049,Calle del Monasterio de Silos,,,,+ 34 914 681 749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"[4112512098, 11083569819, 11064707525, 11064707526, 11064707529, 11064707530, 11064707533, 11063223382, 11064707534, 11063223383, 11063223384, 11083569820, 4112512098]",,,,,,,,,,,,,,,
way,1249712665,kindergarten,,,Escuela Infantil Privada San Simón y San Judas,"POLYGON ((-3.7043446 40.3648156, -3.7044615 40.3643744, -3.7044493 40.3643728, -3.7044788 40.3642793, -3.7038718 40.3643107, -3.7038321 40.3644896, -3.7038041 40.3646128, -3.7037795 40.3647284, -3.7043446 40.3648156))",,,28041,Calle de Trevélez,,0,,+34913179288;+34648820057,28058391,EIPR San Simón y San Judas,private,cc.sansimonysanjudas.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[315894447, 11617000998, 266170711, 11617000997, 315894473, 6794859961, 6794859964, 315894474, 315894447]",,,,,,,,,,,,,,,
relation,3883400,kindergarten,,,Escuela Infantil Privada Nuestra Señora del Rosario,"POLYGON ((-3.7088523 40.3499982, -3.7088799 40.350272, -3.7088815 40.3502869, -3.7089071 40.3505342, -3.7087296 40.3505445, -3.7086918 40.3505467, -3.7085012 40.3505576, -3.7084475 40.3500207, -3.7088523 40.3499982))",,20,28021,Calle Puebla de Sanabria,+34917962818,0,,+34917962818,28050252,EIPR Nuestra Señora del Rosario,private,cc.nsdelrosario.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[384848256, 5297622889, 5297622294, 384848257, 5297622303, 5298159048, 2958482890, 2958482875], [2958482875, 384848256]]]",,,,,,,,,,,,,,"[33705142, 292300627]",multipolygon
