element_type,osmid,created_by,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,barrier,amenity,email,fax,isced:level,name,operator,operator:type,phone,ref:educamadrid,short_name,website,school:language,wheelchair,wikidata,old_name,addr:unit,bus_routes,canteen,extended_hours,internet_access,school:type,start_date,denomination,language:fr,religion,alt_name,wikipedia,language:it,language:en,language:nl,language:ar,note,language:de,official_name,fixme,drink:club-mate,addr:housename,int_name,addr:country,name:es,shop,office,contact:email,contact:fax,contact:phone,description,fair_trade,image,source,name:en,opening_hours,education,material,contact:website,min_age,school,name:ja,nodes,name:etymology:wikidata,name:fr,ref:AEFE,fence_type,pedagogy,url,designation,height,grades,building,wall,community,community:en,community:fr,community:gender,nohousenumber,building:levels,toilets:wheelchair,wheelchair:description,construction,landuse,roof:levels,roof:shape,addr:milestone,addr:ref,check_date,building:name,language:ja,year_of_construction,level,building:use,disused,max_level,min_level,type,mobile,wikimedia_commons,addr:place,ways
way,943899473,,"POLYGON ((-3.6845921 40.4418778, -3.6845465 40.4418754, -3.6843164 40.441864, -3.6842182 40.4417439, -3.684286 40.4417139, -3.6843813 40.4416717, -3.6846012 40.4416786, -3.6845937 40.4418272, -3.6845921 40.4418778))",Madrid,16,,Calle de Pablo Aranda,,school,,,,Alaria Nuevos Ministerios,Alaria,private,,,,https://www.alariaescuelasinfantiles.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8739440205, 8739440206, 8739440208, 8739440209, 8739440270, 8739440210, 8739440211, 8739440204, 8739440205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,943899474,,"POLYGON ((-3.6814155 40.451365, -3.6813775 40.4513558, -3.6812207 40.4513181, -3.681232 40.4512916, -3.6812617 40.4512218, -3.6812694 40.4512038, -3.6812814 40.4511756, -3.6814524 40.4512412, -3.681465 40.4512707, -3.6814453 40.4513082, -3.6814155 40.451365))",Madrid,212,,Calle Serrano,,school,,,,Alaria Serrano,Alaria,private,,,,https://www.alariaescuelasinfantiles.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2521997591, 8739440217, 8739440212, 8739440223, 8739440235, 8739440224, 8739440213, 8739440214, 8739440215, 8739440216, 2521997591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,952597959,,"POLYGON ((-3.6875551 40.4841878, -3.6877243 40.4842602, -3.687698 40.4842954, -3.6869017 40.4839281, -3.6869298 40.4838915, -3.6869706 40.4838384, -3.6870722 40.4838837, -3.6871434 40.4837967, -3.6872026 40.4838236, -3.687188 40.4838414, -3.6871123 40.4839411, -3.6872073 40.4839826, -3.6872257 40.4839609, -3.6875994 40.4841315, -3.6875551 40.4841878))",,,,,,school,,,,Colegio San José de Begoña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8820331993, 8820331995, 8816907573, 8816907574, 142830266, 8816907575, 8816907576, 8816907577, 8816907572, 3319193834, 3319193835, 3319193833, 3319193832, 8820331994, 8820331993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,959736605,,"POLYGON ((-3.7836749 40.4596926, -3.7836478 40.4599572, -3.7836424 40.4600132, -3.7835794 40.4600097, -3.7835282 40.4600067, -3.7833869 40.4599988, -3.7833522 40.4599994, -3.783353 40.4599661, -3.7833358 40.4599644, -3.7833397 40.459945, -3.7833479 40.4598603, -3.783367 40.4596771, -3.7834818 40.4596934, -3.783544 40.4597008, -3.7836116 40.4596999, -3.7836749 40.4596926))",,18,28023,Calle de Arcos de la Frontera,,school,,+34913071822,,"Centro de Autismo ""Juan Martos""",,private,+34913071822,28066511,,http://www.centrojuanmartos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171697, 6462887394, 6462887393, 6462887392, 6462887389, 6462887388, 266172231, 8879836199, 8879836200, 6462887386, 6462887385, 8879836201, 8879836202, 8879836203, 8879836204, 266171697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,965621606,,"POLYGON ((-3.6994925 40.4260824, -3.6992103 40.426212, -3.6992456 40.4262739, -3.6994795 40.4266785, -3.6994806 40.4266804, -3.699516 40.4267412, -3.6997218 40.4266693, -3.6997406 40.4266355, -3.6997048 40.4265403, -3.6996577 40.4264148, -3.6996208 40.4263162, -3.6995756 40.4261948, -3.6995388 40.4260964, -3.6994925 40.4260824))",,2,28004,Calle de Barceló,,school,cp.isabellacatolica.madrid@educa.madrid.org,+34915229393,0;1,Colegio de Educación Infantil y Primaria Isabel la Catolica,Comunidad de Madrid,public,+34915217840;+34669482017,28010710,CEIP Isabel la Catolica,http://www.educa.madrid.org/cp.isabellacatolica.madrid,es;en,no,Q26972847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3050572854, 3050572856, 3050572859, 8932996098, 3050572900, 1591329842, 3050572898, 3050572892, 8932996097, 8932996094, 8932996091, 8932996090, 3050572855, 3050572854]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,977816219,,"POLYGON ((-3.6533835 40.4583631, -3.6532385 40.45844, -3.6529005 40.4583175, -3.6527382 40.4583553, -3.6528616 40.4581747, -3.6528147 40.4581206, -3.6530596 40.4579975, -3.6533835 40.4583631))",,24,28043,Calle Belisana,,school,cc.cisen.madrid@educa.madrid.org,,,Centro Privado de Educación Especial Cisen,,private,+34915638524;+34915638524;+34681062973,28069558,CPEE Cisen,http://www.fundacioncisen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266172037, 5609418697, 5609418701, 5609419632, 5609418696, 5609418704, 5609419637, 266172037]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,978106160,,"POLYGON ((-3.6135551 40.4251471, -3.6146166 40.424256, -3.6147066 40.4241805, -3.6144671 40.4240062, -3.6132596 40.4231275, -3.612826 40.4228121, -3.611533 40.4228861, -3.611608 40.4238869, -3.6116315 40.4239811, -3.611712 40.4248285, -3.6130091 40.4247485, -3.6135551 40.4251471))",Madrid,22,28022,Avenida de Canillejas a Vicálvaro,,school,cp.elsol.madrid@educa.madrid.org,+34913060347,0;1,Colegio de Educación Infantil y Primaria El Sol,Comunidad de Madrid,public,+34913060345;+34913060349;+34917754201;+34903060349,28057015,CEIP El Sol,http://www.educa.madrid.org/cp.elsol.madrid,,,,,,,,,,,,,,,Colegio Público El Sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[313152420, 1606674357, 313152421, 1606794673, 1606762149, 313152460, 313152459, 5091227569, 3247246164, 313152396, 1603722261, 313152420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,987642142,,"POLYGON ((-3.6679438 40.4164079, -3.6678992 40.4164415, -3.6679029 40.4165284, -3.6667703 40.4165876, -3.6667746 40.4164689, -3.666866 40.4163683, -3.6672355 40.4161679, -3.6672775 40.4161272, -3.6673002 40.4160705, -3.6673778 40.4160289, -3.6679438 40.4164079))",,,,,,school,,,,Colegio Fuhem Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266167762, 3357109494, 3357109495, 2581990666, 2581990664, 3357109493, 3357109492, 3357109491, 3357109490, 2581990663, 266167762]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1036594452,,"POLYGON ((-3.6082955 40.3766743, -3.6082274 40.3766743, -3.6082102 40.3766673, -3.608198 40.3766789, -3.606585 40.3758853, -3.6065697 40.3758133, -3.6069807 40.3753353, -3.607083 40.3753193, -3.6086858 40.3761168, -3.6087041 40.376195, -3.6082955 40.3766743))",,12,,Calle de Mazaterón,,school,,,,Colegio Nueva Castilla,,,,,,https://www.colegionuevacastilla.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9550003906, 9550003907, 11403687097, 11403687087, 9550003908, 9550003909, 9550003910, 9550003911, 9550003912, 9550003913, 9550003906]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066099162,,"POLYGON ((-3.6451103 40.3822003, -3.6449186 40.3822467, -3.6447624 40.3818907, -3.6449542 40.3818426, -3.6449622 40.3818636, -3.644999 40.3818548, -3.6451379 40.3821732, -3.6451035 40.3821837, -3.6451103 40.3822003))",,,,,,school,,,,Colegio Santa María de los Pinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educación secundaria,,,,,,,,,,,,"[9790148528, 9790148529, 9790148530, 9790148531, 9790148532, 9790148533, 9790148534, 9790148535, 9790148528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066703440,,"POLYGON ((-3.7048598 40.3896877, -3.7052685 40.3898249, -3.7052974 40.3897762, -3.7053389 40.3896998, -3.705259 40.3896746, -3.7053052 40.3895895, -3.7052529 40.389573, -3.705271 40.3895398, -3.7050496 40.3893395, -3.7048598 40.3896877))",,27,,Calle de Mirasierra,,school,eipensamiento@madrid.es,,,Escuela Infantil Municipal Pensamiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,"[10969359907, 9794978410, 9794978417, 9794978416, 9794978415, 9794978414, 9794978413, 9794978412, 10969359908, 10969359907]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+34 643 636 576,,,
way,1106608725,,"POLYGON ((-3.7577609 40.3721401, -3.7569154 40.3731079, -3.7558597 40.3730294, -3.7558619 40.3729477, -3.755982 40.3729395, -3.7565528 40.3726845, -3.7566129 40.372642, -3.7566429 40.3725945, -3.756732 40.3722488, -3.7567544 40.3721772, -3.7567867 40.3720943, -3.7568232 40.3720469, -3.7568725 40.3720207, -3.756997 40.3719995, -3.7577115 40.3720731, -3.7577543 40.3720966, -3.7577609 40.3721401))",,,,,,school,,,,Colegio Diocesano María Inmaculada Turina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10126292409, 10126292410, 10126292411, 10126292412, 10126292413, 10126292414, 10126292415, 10126292416, 10126292444, 10126292446, 10126292417, 10126292418, 10126292419, 10126292420, 10126292421, 11239990419, 10126292409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1182711445,,"POLYGON ((-3.7074074 40.4128311, -3.7072771 40.4128148, -3.7067671 40.412751, -3.7068098 40.4126767, -3.7065807 40.4125992, -3.7065754 40.4126077, -3.7065434 40.4126594, -3.7064969 40.4126427, -3.7064739 40.4126167, -3.7062084 40.4125331, -3.706235 40.4124927, -3.7060615 40.4124375, -3.7061414 40.4122769, -3.7061553 40.4122488, -3.7061697 40.4122507, -3.706181 40.4122236, -3.7061248 40.4122195, -3.7061771 40.4120173, -3.7063864 40.4120558, -3.7065484 40.4119603, -3.706539 40.4119331, -3.7065907 40.4119287, -3.7065916 40.4118578, -3.7065921 40.4118311, -3.7069634 40.4117498, -3.706968 40.411772, -3.7069768 40.4119685, -3.7069426 40.411991, -3.7069595 40.4121033, -3.7069658 40.4121424, -3.7070528 40.4121337, -3.7071201 40.4121214, -3.7071329 40.412119, -3.7071693 40.4122434, -3.7071915 40.4122375, -3.7072135 40.4123053, -3.7073597 40.4122762, -3.7074292 40.4124792, -3.7074074 40.4128311))",,,,,,school,,,,Instituto de Educación Secundaria San Isidro,,,,,IES San Isidro,https://www.educa2.madrid.org/web/centro.ies.sanisidro.madrid,,,Q5917707,,,,,,,,,,,,,es:Instituto San Isidro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1007414282, 10982582081, 1007414259, 3048869796, 3048869792, 10982582090, 3673734260, 3673734259, 10982582049, 10982582050, 10982582051, 10982582052, 10982582104, 10982582053, 3048869776, 3803512874, 3798795737, 3803512873, 3803512870, 3250280733, 3250280729, 3803512869, 3250280728, 3250280725, 3250280719, 3250280722, 3803509750, 3803509743, 3048869770, 10982582054, 3808333464, 10982582060, 3048869772, 10982582055, 3048869774, 3048869784, 3048869779, 3048869789, 1007414282]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1188952417,,"POLYGON ((-3.6638169 40.3861651, -3.6638098 40.3861686, -3.6638033 40.3861734, -3.6637975 40.386179, -3.6637929 40.3861856, -3.6637899 40.3861964, -3.6637903 40.3862081, -3.6637938 40.3862253, -3.6637092 40.3862369, -3.6636765 40.3862428, -3.663679 40.3862552, -3.6636037 40.3862638, -3.6635813 40.386161, -3.663615 40.3860854, -3.6636692 40.3860799, -3.6636676 40.3860585, -3.6637944 40.3860495, -3.6638251 40.3861627, -3.6638169 40.3861651))",,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11039715723, 11039715722, 11039715721, 11039715720, 11039715719, 11039715718, 4108857161, 11040011605, 11039706004, 4245079518, 11039706003, 4108857164, 4108857160, 4108857159, 4108857158, 4108857157, 4108857155, 11039715724, 11039715723]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1195252136,,"POLYGON ((-3.6729604 40.4015301, -3.6733428 40.4017281, -3.6740213 40.4009819, -3.673485 40.4006978, -3.6729604 40.4015301))",Madrid,83,28007,Avenida de la Ciudad de Barcelona,,school,,,,Colegio de Educación Infantil y Primaria José Calvo Sotelo,,,,,CEIP José Calvo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11093506047, 11093506048, 318321365, 318321368, 11093506047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1205219197,,"POLYGON ((-3.6092771 40.4233685, -3.6071829 40.4241044, -3.6071011 40.4240688, -3.6066455 40.4233124, -3.608717 40.4225952, -3.608808 40.4227339, -3.6089224 40.422693, -3.6093054 40.4233063, -3.6092771 40.4233685))",,,,,,school,,,,Instituto de Educación Secundaria Alfredo Kraus,Comunidad de Madrid -,,,,IES Alfredo Kraus,https://site.educa.madrid.org/ies.alfredokraus.madrid/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11169664898, 11169664911, 11169664910, 5091320089, 11169664903, 11169664902, 11169664901, 11169664900, 11169664898]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1217552925,,"POLYGON ((-3.7091031 40.4246927, -3.7090934 40.4245889, -3.7090871 40.4245286, -3.7090804 40.4244644, -3.7090399 40.4244255, -3.7089872 40.4243747, -3.7081653 40.4243965, -3.7081664 40.4244381, -3.7081712 40.4246132, -3.7081722 40.4246503, -3.7081764 40.4247796, -3.7082337 40.4247782, -3.7088611 40.4247632, -3.7089377 40.4247614, -3.7091031 40.4246927))",Madrid,4,28015,Calle de los Reyes,,school,ies.cardenalcisnero.madrid@educa.madrid.org,+34 915 21 63 72,2,Instituto de Educación Secundaria Cardenal Cisneros,Comunidad de Madrid,public,+34 915 22 48 69,28020934,IES Cardenal Cisneros,http://www.educa.madrid.org/ies.cardenalcisnero.madrid,,no,Q24685998,,,,,,,,,,,,,es:Instituto Cardenal Cisneros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2873138252, 2873138246, 11281513808, 2873138243, 4827673937, 2873138238, 2873138240, 11281513806, 11281513809, 2873138251, 2873138257, 8436282781, 8436282782, 2873138256, 2873138252]",,,,,,,,,,,,,,,,,,,Escalón>7cms,,,,,,,,,,,,,,,,,,"Category:Instituto Cardenal Cisneros, Madrid",,
way,1225165003,,"POLYGON ((-3.7176996 40.4470506, -3.7179203 40.4468382, -3.7179164 40.4468165, -3.7179035 40.4468007, -3.7178755 40.446799, -3.7177272 40.4468041, -3.7175877 40.4468102, -3.7175807 40.44681, -3.7174686 40.446957, -3.7176996 40.4470506))",Madrid,18,28003,,,school,,,,Formación Profesional Vicente Moya,Formación Profesional Vicente Moya,private,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6380794218, 6380794226, 6380794227, 6380794228, 6380794229, 6380794260, 6380794230, 6380794220, 6380794219, 6380794218]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avenida de la Moncloa,
way,1225271052,,"POLYGON ((-3.7114682 40.392845, -3.7115431 40.3928811, -3.711593 40.3929052, -3.7116107 40.3929137, -3.7116281 40.3929221, -3.7117317 40.3929718, -3.7117332 40.3929699, -3.71177 40.3929873, -3.7118072 40.3929414, -3.7118652 40.3928699, -3.7118776 40.3928546, -3.7119685 40.3927425, -3.7118718 40.3926967, -3.7118737 40.3926937, -3.7117704 40.3926448, -3.7117676 40.3926481, -3.7116716 40.3926027, -3.7116735 40.3926004, -3.7116217 40.3925761, -3.7115675 40.3925503, -3.7115065 40.3926292, -3.7114935 40.392646, -3.7114708 40.3926741, -3.7114998 40.3926874, -3.7115191 40.3926966, -3.7115691 40.3927204, -3.7115306 40.392768, -3.7114682 40.392845))",,,,,,school,,,,Escuela Infantil Nuestra Señora de la Encarnación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11362703005, 11362702988, 11362703014, 11362686567, 11362703023, 11362703116, 11362703139, 4085555406, 11362686566, 11362703146, 11362702975, 4085555400, 11362703105, 11362702994, 11362703088, 11362703084, 11362703142, 11362703128, 11362686563, 11362702999, 11362703087, 11362703135, 11362686568, 11362703101, 11362703098, 11362703115, 11362702973, 11362703005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1243643425,,"POLYGON ((-3.7129171 40.5001164, -3.7127358 40.5000501, -3.7125263 40.5000394, -3.7121001 40.5000412, -3.7114408 40.500102, -3.7109487 40.500154, -3.7119023 40.501998, -3.7127617 40.5003778, -3.7129171 40.5001164))",Madrid,3,28049,Calle del Monasterio de El Paular,,school,ies.blancafdezochoa.madrid@educa.madrid.org,,,IES Blanca Fernández Ochoa,Comunidad de Madrid,public,+34 919137048,,,https://www.educa2.madrid.org/web/blanca-fernandez-ochoa/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11559207369, 11559207370, 11559207371, 11559207372, 11559207373, 11559207374, 11559207375, 11559207376, 11559207369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,73006,,"POLYGON ((-3.7387347 40.505692, -3.7387061 40.5056745, -3.738601 40.5057739, -3.7385242 40.505727, -3.7386516 40.5056064, -3.7383817 40.5054415, -3.7381747 40.5056375, -3.7377336 40.5053682, -3.737899 40.5052115, -3.7379543 40.5052405, -3.7381018 40.5051118, -3.7387803 40.5055145, -3.7387832 40.5055118, -3.7388696 40.5055647, -3.7387347 40.505692), (-3.7379648 40.5052568, -3.7378435 40.5053688, -3.7380362 40.5054895, -3.7381589 40.5053646, -3.7379648 40.5052568))",,,28048,Carretera de Somontes al Palacio de la Real Quinta,,school,cpee.laquinta.madrid@educa.madrid.org,+34913760400,,Colegio de Educación Especial La Quinta,,public,+34913760579;+34913761769,28039116,,http://www.educa.madrid.org/cpee.laquinta.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[339131480, 339131488, 339131496, 339131503, 339131516, 339131529, 339131538, 339131545, 339131554, 339131563, 339131574, 339131583, 339131593, 339131605, 339131480], [339131614, 339131622, 339131630, 339131639, 339131614]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,"[30666433, 30666434]"
relation,1223081,,"POLYGON ((-3.703309 40.4056518, -3.7033089 40.4056448, -3.7033179 40.4056427, -3.7032967 40.4056051, -3.7032867 40.4056053, -3.7032867 40.4055924, -3.7032962 40.4055924, -3.7033151 40.4055564, -3.7033087 40.4055504, -3.703321 40.4055405, -3.703327 40.405546, -3.7033741 40.4055301, -3.7033739 40.4055209, -3.7033918 40.4055213, -3.7033914 40.4055283, -3.7034419 40.4055443, -3.703451 40.4055386, -3.7034628 40.4055485, -3.7034551 40.4055529, -3.7034761 40.4055881, -3.7034873 40.4055877, -3.7034871 40.4055935, -3.7037415 40.4055087, -3.7038329 40.4056604, -3.7038383 40.4056607, -3.7038431 40.4056689, -3.70385 40.4056673, -3.7038464 40.4056625, -3.7038612 40.405658, -3.7038639 40.4056632, -3.7039112 40.4056472, -3.7039112 40.4056406, -3.7039229 40.4056366, -3.7039254 40.4056456, -3.703997 40.4056227, -3.7040072 40.4056197, -3.7040431 40.4056075, -3.7040433 40.4056043, -3.704055 40.4056044, -3.704055 40.4056078, -3.7040888 40.4056181, -3.7041025 40.405618, -3.7041052 40.4056224, -3.7041054 40.4056313, -3.7041194 40.4056566, -3.704125 40.4056563, -3.7041254 40.4056652, -3.7041204 40.4056651, -3.7041061 40.4056943, -3.7041059 40.405704, -3.7040998 40.4057059, -3.7040932 40.4057034, -3.7040554 40.4057185, -3.7040463 40.4057187, -3.7039819 40.4057419, -3.7039875 40.4057495, -3.703974 40.405755, -3.7039706 40.4057501, -3.7039241 40.4057658, -3.703925 40.4057723, -3.7039119 40.4057739, -3.7039092 40.4057716, -3.7039029 40.4057719, -3.7039086 40.4057814, -3.7039025 40.4057826, -3.7039937 40.4059386, -3.7037409 40.4060246, -3.7037398 40.4060312, -3.7037334 40.4060324, -3.7037541 40.4060702, -3.7037643 40.4060705, -3.7037647 40.4060823, -3.7037526 40.4060828, -3.7037368 40.4061219, -3.7037406 40.406127, -3.70373 40.4061345, -3.7037255 40.4061313, -3.703672 40.4061485, -3.703675 40.4061548, -3.7036543 40.4061557, -3.7036547 40.4061482, -3.7036053 40.4061345, -3.7035989 40.4061373, -3.7035876 40.4061282, -3.7035952 40.4061221, -3.7035729 40.4060877, -3.7035643 40.4060892, -3.7035613 40.4060849, -3.7033023 40.4061717, -3.7030542 40.4057378, -3.703309 40.4056518), (-3.7037613 40.4059043, -3.7036204 40.4056615, -3.703304 40.4057683, -3.7034444 40.4060116, -3.7037613 40.4059043))",Madrid,70,28012,Calle de Embajadores,,school,,,,,,,,,,,,,Q5806253,,,,,,,,,,,,,es:Instituto de Bachillerato Cervantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[618806010, 618805933, 618805930, 618805926, 618805929, 618805924, 618805940, 618805943, 618805936, 618805946, 618805937, 618805958, 618805956, 618805950, 618805953, 618805949, 618805922, 618805918, 618805917, 618805914, 618805911, 618805903, 618805906, 618805909, 618805869, 618805871, 618805872, 618805873, 618805875, 618805878, 618805877, 618805788, 618805816, 618805813, 618805819, 618805822, 618805801, 618805809, 618805806, 618805803, 618805811, 618805796, 618805799, 618805791, 618805793, 618805842, 618805843, 618805846, 618805849, 618805855, 618805857, 618805851, 618805853, 618805861, 618805859, 618805864, 618805862, 618805867, 618805866, 618805882, 618805880, 618805884, 618805894, 618805891, 618805889, 618805887, 618805897, 618805971, 618805969, 618805967, 618805965, 618805977, 618805975, 618805974, 618805979, 618805994, 618805988, 618805985, 618805983, 618805982, 618805980, 618805992, 618805991, 618805989, 618805997, 618805986, 618805995, 618806007, 618805998, 618806009, 618806010], [946113861, 946113640, 946113456, 946113796, 946113861]]]",,,,,,,,,,school,,,,,,,2,,,,,,,,,,,,,,,,,,multipolygon,,,,"[48761432, 81202359]"
relation,1502795,,"POLYGON ((-3.7146443 40.411229, -3.7143491 40.4113311, -3.7141864 40.4110863, -3.7141968 40.411065, -3.7142077 40.4110426, -3.7144431 40.4109707, -3.7146443 40.411229), (-3.7143435 40.4110696, -3.7143457 40.4110829, -3.7143408 40.4111017, -3.7143195 40.4111086, -3.7144117 40.4112479, -3.7145346 40.4112051, -3.714414 40.4110481, -3.7143435 40.4110696))",,,,,,school,,,,Seminario Menor de la Inmaculada y San Dámaso,,,,,,,,,,,,,,,,,,catholic,,christian,,,,,,,,,,,,,,,,,,,,,,,,catastro,,,,,,,,,"[[[1086767458, 1086766738, 1086767620, 1086766894, 2595989251, 2595989252, 1086767458], [1215457476, 1215457581, 1215457556, 2595989253, 1215457496, 1215457463, 1215457525, 1215457476]]]",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,"[29045470, 105547721]"
relation,1920863,,"POLYGON ((-3.7695697 40.4504461, -3.7695465 40.4504162, -3.769526 40.4499323, -3.7715696 40.4499018, -3.7715779 40.4502206, -3.7715829 40.4504161, -3.7695697 40.4504461))",,16,28023,Calle Bardegueral,fence,school,cp.rosaluxemburgo.madrid@educa.madrid.org,+34913570661,0;1,Colegio de Educación Infantil y Primaria Rosa Luxemburgo,Comunidad de Madrid,public,+34913570212,28041767,CEIP Rosa Luxemburgo,http://www.educa.madrid.org/cp.rosaluxemburgo.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[256261355, 681524126, 256261356], [256261356, 256261353, 1552560062, 256261354, 256261355]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,"[141835552, 23653622]"
relation,1947420,,"POLYGON ((-3.7820737 40.4431546, -3.7821228 40.4431735, -3.7825232 40.4432309, -3.7831918 40.4433584, -3.7832165 40.4437673, -3.7829825 40.4444482, -3.782902 40.4446824, -3.7828998 40.4447502, -3.782734 40.4452715, -3.7815076 40.4448756, -3.7797451 40.4442269, -3.7805497 40.4435228, -3.7806076 40.4434584, -3.7808756 40.4432958, -3.781111 40.4430782, -3.7811946 40.4430798, -3.7812597 40.4430989, -3.7812822 40.4430754, -3.7813295 40.4430077, -3.7813557 40.4429615, -3.7814159 40.4429139, -3.7814932 40.4429304, -3.7820737 40.4431546))",,,28224,Calle de Estados Unidos de América,wall,school,info@asmadrid.org,,,Centro Docente Extranjero En España American School Of Madrid (ee.uu.),,private,+34917401900;+34917400512,28029950,,https://www.asmadrid.org/,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[1572995717, 255575375, 255575376, 1333731624], [1333731624, 297936732, 297935884, 297936174, 1333731700, 297936734, 297936176, 1333731739, 1333731504, 255575380, 1333731596, 255575382, 1333731524, 1333731669, 8667921477, 255575384, 255575372, 255575373, 255575374, 1572995717]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,"[143749943, 23599402]"
